hour,Coal_MW,Nuclear_MW,NGCC_MW,NGCT_MW,NGCC_with_CCS_MW,Hydro_MW,Onshore_Wind_MW,Solar_MW,Battery_discharge_MW,Battery_charge_MW,Battery_SOC_MWh,NSE_MW,Load_MW
3883,0.0,14779.79,0.0,0.0,0.0,9988.47,2324.71,1674.36,6057.68,0.0,51745.07,0.0,34825
3884,0.0,19388.31,0.0,0.0,0.0,9988.47,3123.37,149.44,1291.4,0.0,50341.37,0.0,33941
3885,0.0,19388.31,0.0,0.0,0.0,9988.47,3746.37,0.0,580.84,0.0,49710.02,0.0,33704
3886,0.0,18163.78,0.0,0.0,0.0,9988.47,4086.75,0.0,0.0,0.0,49710.02,0.0,32239
3887,0.0,15531.38,0.0,0.0,0.0,9988.47,4447.15,0.0,0.0,0.0,49710.02,0.0,29967
3888,0.0,14189.78,0.0,0.0,0.0,9988.47,4086.75,0.0,0.0,0.0,49710.02,0.0,28265
3889,0.0,13144.0,0.0,0.0,0.0,9988.47,3746.37,0.0,158.16,0.0,49538.12,0.0,27037
3890,0.0,12340.16,0.0,0.0,0.0,9988.47,3746.37,0.0,0.0,0.0,49538.12,0.0,26075
3891,0.0,11467.78,0.0,0.0,0.0,9988.47,4086.75,0.0,0.0,0.0,49538.12,0.0,25543
3892,0.0,10208.25,0.0,0.0,0.0,9988.47,5230.28,0.0,0.0,0.0,49538.12,0.0,25427
3893,0.0,8284.62,0.0,0.0,0.0,9988.47,7061.9,0.0,0.0,0.0,49538.12,0.0,25335
3894,0.0,6679.64,0.0,0.0,0.0,9988.47,8119.55,1140.34,0.0,0.0,49538.12,0.0,25928
3895,0.0,4978.99,0.0,0.0,0.0,9988.47,8119.55,4025.99,0.0,0.0,49538.12,0.0,27113
3896,0.0,4351.39,0.0,0.0,0.0,9988.47,7578.43,7437.71,0.0,0.0,49538.12,0.0,29356
3897,0.0,4378.92,0.0,0.0,0.0,9988.47,6569.4,9842.21,0.0,0.0,49538.12,0.0,30779
3898,0.0,0.0,0.0,0.0,0.0,9988.47,6100.34,18461.99,0.0,2615.8,51944.65,0.0,31935
3899,0.0,0.0,0.0,0.0,0.0,9988.47,5230.28,21864.89,0.0,4120.64,55735.65,0.0,32963
3900,0.0,0.0,0.0,0.0,0.0,9988.47,4086.75,26330.85,0.0,6974.07,62151.79,0.0,33432
3901,0.0,1835.45,0.0,0.0,0.0,9988.47,2573.58,19140.49,0.0,0.0,62151.79,0.0,33538
3902,0.0,6682.53,0.0,0.0,0.0,9988.47,1159.73,12023.02,4228.24,0.0,57555.88,0.0,34082
3903,0.0,11529.61,0.0,0.0,0.0,9988.47,0.0,7921.99,4860.93,0.0,52272.27,0.0,34301
3904,0.0,16011.57,0.0,0.0,0.0,9988.47,0.0,5744.0,3414.95,0.0,48560.36,0.0,35159
3905,0.0,11164.49,0.0,0.0,0.0,9988.47,0.0,15893.03,0.0,0.0,48560.36,0.0,37046
3906,0.0,16011.57,0.0,0.0,0.0,9988.47,0.0,10039.1,1006.86,0.0,47465.95,0.0,37046
3907,0.0,19215.98,0.0,0.0,0.0,9988.47,3425.44,2900.85,782.25,0.0,46615.68,0.0,36313
3908,0.0,14368.91,0.0,0.0,0.0,9988.47,11214.04,436.58,0.0,0.0,46615.68,0.0,36008
3909,0.0,10800.41,0.0,0.0,0.0,9988.47,15009.12,0.0,0.0,0.0,46615.68,0.0,35798
3910,0.0,9992.9,0.0,0.0,0.0,9988.47,14190.63,0.0,0.0,0.0,46615.68,0.0,34172
3911,0.0,5145.82,0.0,0.0,0.0,9988.47,13402.44,0.0,3102.26,0.0,43243.65,0.0,31639
3912,0.0,4954.9,0.0,0.0,0.0,9988.47,14190.63,0.0,0.0,0.0,43243.65,0.0,29134
3913,0.0,1804.03,0.0,0.0,0.0,9988.47,15858.5,0.0,0.0,0.0,43243.65,0.0,27651
3914,0.0,0.0,0.0,0.0,0.0,9988.47,17652.19,0.0,0.0,702.66,43890.1,0.0,26938
3915,0.0,0.0,0.0,0.0,0.0,9988.47,16739.33,0.0,0.0,144.8,44023.32,0.0,26583
3916,0.0,1200.03,0.0,0.0,0.0,9988.47,15858.5,0.0,0.0,0.0,44023.32,0.0,27047
3917,0.0,3434.9,0.0,0.0,0.0,9988.47,14190.63,0.0,0.0,0.0,44023.32,0.0,27614
3918,0.0,5850.02,0.0,0.0,0.0,9988.47,12644.0,1039.51,0.0,0.0,44023.32,0.0,29522
3919,0.0,9460.71,0.0,0.0,0.0,9988.47,11914.72,714.09,0.0,0.0,44023.32,0.0,32078
3920,0.0,6471.16,0.0,0.0,0.0,9988.47,9896.18,7059.19,0.0,0.0,44023.32,0.0,33415
3921,0.0,3218.81,0.0,0.0,0.0,9988.47,9277.85,11013.86,0.0,0.0,44023.32,0.0,33499
3922,0.0,4032.35,0.0,0.0,0.0,9988.47,11214.04,8711.13,0.0,0.0,44023.32,0.0,33946
3923,0.0,672.74,0.0,0.0,0.0,9988.47,14190.63,9551.15,0.0,0.0,44023.32,0.0,34403
3924,0.0,0.0,0.0,0.0,0.0,9988.47,15858.5,15566.87,0.0,6309.84,49828.37,0.0,35104
3925,0.0,0.0,0.0,0.0,0.0,9988.47,16739.33,19914.13,0.0,11108.93,60048.59,0.0,35533
3926,0.0,0.0,0.0,0.0,0.0,9988.47,15858.5,23393.65,0.0,13158.62,72154.52,0.0,36082
3927,0.0,0.0,0.0,0.0,0.0,9988.47,15858.5,18550.31,0.0,7215.28,78792.58,0.0,37182
3928,0.0,3036.54,0.0,0.0,0.0,9988.47,15009.12,10531.87,0.0,0.0,78792.58,0.0,38566
3929,0.0,7883.62,0.0,0.0,0.0,9988.47,14190.63,6287.46,967.82,0.0,77740.6,0.0,39318
3930,0.0,6326.94,0.0,0.0,0.0,9988.47,15009.12,8030.46,0.0,0.0,77740.6,0.0,39355
3931,0.0,8234.43,0.0,0.0,0.0,9988.47,18597.64,2687.45,0.0,0.0,77740.6,0.0,39508
3932,0.0,4113.69,0.0,0.0,0.0,9988.47,23833.93,360.91,0.0,0.0,77740.6,0.0,38297
3933,0.0,0.0,0.0,0.0,0.0,9988.47,27403.48,0.0,1204.04,0.0,76431.86,0.0,38596
3934,0.0,0.0,0.0,0.0,0.0,9988.47,27403.48,0.0,0.0,1978.96,78252.5,0.0,35413
3935,0.0,0.0,0.0,0.0,0.0,9988.47,24986.99,0.0,0.0,1899.46,80000.0,0.0,33076
3936,0.0,408.88,0.0,0.0,0.0,9988.47,20588.64,0.0,0.0,0.0,80000.0,0.0,30986
3937,0.0,3006.2,0.0,0.0,0.0,9988.47,16739.33,0.0,0.0,0.0,80000.0,0.0,29734
3938,0.0,3195.41,0.0,0.0,0.0,9988.47,15009.12,0.0,0.0,0.0,80000.0,0.0,28193
3939,0.0,7633.14,0.0,0.0,0.0,9988.47,10541.38,0.0,0.0,0.0,80000.0,0.0,28163
3940,0.0,10481.09,0.0,0.0,0.0,9988.47,7578.43,0.0,0.0,0.0,80000.0,0.0,28048
3941,0.0,12522.19,0.0,0.0,0.0,9988.47,6100.34,0.0,0.0,0.0,80000.0,0.0,28611
3942,0.0,14313.34,0.0,0.0,0.0,9988.47,5230.28,868.91,0.0,0.0,80000.0,0.0,30401
3943,0.0,14772.74,0.0,0.0,0.0,9988.47,4447.15,3932.64,0.0,0.0,80000.0,0.0,33141
3944,0.0,14070.94,0.0,0.0,0.0,9988.47,3425.44,7306.37,206.78,0.0,79775.24,0.0,34998
3945,0.0,9223.86,0.0,0.0,0.0,9988.47,2573.58,14637.4,0.0,244.31,80000.0,0.0,36179
3946,0.0,14070.94,0.0,0.0,0.0,9988.47,1876.14,9115.28,1778.17,0.0,78067.2,0.0,36829
3947,0.0,11670.78,0.0,0.0,0.0,9988.47,1489.34,14278.4,0.0,0.0,78067.2,0.0,37427
3948,0.0,6823.7,0.0,0.0,0.0,9988.47,1489.34,9614.0,9832.48,0.0,67379.72,0.0,37748
3949,0.0,1976.62,0.0,0.0,0.0,9988.47,1489.34,27915.55,0.0,3119.99,70250.11,0.0,38250
3950,0.0,0.0,0.0,0.0,0.0,9988.47,1876.14,31988.99,0.0,4961.6,74814.78,0.0,38892
3951,0.0,1892.59,0.0,0.0,0.0,9988.47,2324.71,29050.09,0.0,3431.86,77972.1,0.0,39824
3952,0.0,6739.67,0.0,0.0,0.0,9988.47,2839.61,24176.49,0.0,2204.24,80000.0,0.0,41540
3953,0.0,11586.75,0.0,0.0,0.0,9988.47,3746.37,17998.18,330.23,0.0,79641.06,0.0,43650
3954,0.0,16433.83,0.0,0.0,0.0,9988.47,4828.13,10391.51,2495.06,0.0,76929.04,0.0,44137
3955,0.0,19388.31,0.0,0.0,0.0,9988.47,5230.28,3122.43,6400.5,0.0,69971.98,0.0,44130
3956,0.0,19388.31,0.0,0.0,0.0,9988.47,5654.16,472.66,6829.39,0.0,62548.72,0.0,42333
3957,0.0,19388.31,0.0,0.0,0.0,9988.47,5654.16,0.0,6038.06,0.0,55985.62,0.0,41069
3958,0.0,19388.31,0.0,0.0,0.0,9988.47,4447.15,0.0,4565.07,0.0,51023.59,0.0,38389
3959,0.0,19388.31,0.0,0.0,0.0,9988.47,3425.44,0.0,2294.78,0.0,48529.27,0.0,35097
3960,0.0,19049.15,0.0,0.0,0.0,9988.47,3123.37,0.0,0.0,0.0,48529.27,0.0,32161
3961,0.0,17971.91,0.0,0.0,0.0,9988.47,2839.61,0.0,0.0,0.0,48529.27,0.0,30800
3962,0.0,16606.15,0.0,0.0,0.0,9988.47,3123.37,0.0,0.0,0.0,48529.27,0.0,29718
3963,0.0,14611.78,0.0,0.0,0.0,9988.47,4086.75,0.0,0.0,0.0,48529.27,0.0,28687
3964,0.0,12882.37,0.0,0.0,0.0,9988.47,5654.16,0.0,0.0,0.0,48529.27,0.0,28525
3965,0.0,11763.09,0.0,0.0,0.0,9988.47,7578.43,0.0,0.0,0.0,48529.27,0.0,29330
3966,0.0,13034.17,0.0,0.0,0.0,9988.47,8119.55,196.81,0.0,0.0,48529.27,0.0,31339
3967,0.0,12274.75,0.0,0.0,0.0,9988.47,7578.43,4247.35,0.0,0.0,48529.27,0.0,34089
3968,0.0,9244.97,0.0,0.0,0.0,9988.47,6569.4,10893.15,0.0,0.0,48529.27,0.0,36696
3969,0.0,14092.05,0.0,0.0,0.0,9988.47,6100.34,3989.13,3465.0,0.0,44762.96,0.0,37635
3970,0.0,9244.97,0.0,0.0,0.0,9988.47,5654.16,17841.28,0.0,4238.89,48662.74,0.0,38490
3971,0.0,7735.66,0.0,0.0,0.0,9988.47,6100.34,15514.53,0.0,0.0,48662.74,0.0,39339
3972,0.0,10837.91,0.0,0.0,0.0,9988.47,7578.43,11483.49,657.7,0.0,47947.85,0.0,40546
3973,0.0,5990.83,0.0,0.0,0.0,9988.47,9277.85,16303.95,0.0,316.11,48238.67,0.0,41245
3974,0.0,5440.0,0.0,0.0,0.0,9988.47,10541.38,15060.15,0.0,0.0,48238.67,0.0,41030
3975,0.0,4847.08,0.0,0.0,0.0,9988.47,11214.04,18068.48,0.0,2234.08,50294.02,0.0,41884
3976,0.0,9694.16,0.0,0.0,0.0,9988.47,10541.38,19162.27,0.0,5122.28,55006.52,0.0,44264
3977,0.0,14541.24,0.0,0.0,0.0,9988.47,8685.83,1372.34,10901.12,0.0,43157.48,0.0,45489
3978,0.0,19388.31,0.0,0.0,0.0,9988.47,7061.9,4458.94,4600.37,0.0,38157.08,0.0,45498
3979,0.0,19388.31,0.0,0.0,0.0,9988.47,7578.43,266.75,8726.03,0.0,28672.26,0.0,45948
3980,0.0,19388.31,0.0,0.0,0.0,9988.47,9277.85,40.32,6173.04,0.0,21962.43,0.0,44868
3981,0.0,19388.31,0.0,0.0,0.0,9988.47,10541.38,0.0,3895.83,0.0,17727.84,0.0,43814
3982,0.0,19388.31,0.0,0.0,0.0,9988.47,10541.38,0.0,1187.83,0.0,16436.72,0.0,41106
3983,0.0,17777.35,0.0,0.0,0.0,9988.47,9896.18,0.0,0.0,0.0,16436.72,0.0,37662
3984,0.0,16159.69,0.0,0.0,0.0,9988.47,8685.83,0.0,0.0,0.0,16436.72,0.0,34834
3985,0.0,16155.62,0.0,0.0,0.0,9988.47,7061.9,0.0,0.0,0.0,16436.72,0.0,33206
3986,0.0,16940.39,0.0,0.0,0.0,9988.47,4828.13,0.0,0.0,0.0,16436.72,0.0,31757
3987,0.0,17920.91,0.0,0.0,0.0,9988.47,2839.61,0.0,0.0,0.0,16436.72,0.0,30749
3988,0.0,18499.39,0.0,0.0,0.0,9988.47,1876.14,0.0,0.0,0.0,16436.72,0.0,30364
3989,0.0,19388.31,0.0,0.0,0.0,9988.47,1317.67,0.0,282.54,0.0,16129.61,0.0,30977
3990,0.0,19388.31,0.0,0.0,0.0,9988.47,1489.34,1107.82,1568.05,0.0,14425.21,0.0,33542
3991,0.0,19388.31,0.0,0.0,0.0,9988.47,2092.42,2649.16,3045.64,0.0,11114.73,0.0,37164
3992,0.0,18602.98,0.0,0.0,0.0,9988.47,3123.37,8517.17,0.0,0.0,11114.73,0.0,40232
3993,0.0,19314.76,0.0,0.0,0.0,9988.47,4447.15,8047.62,0.0,0.0,11114.73,0.0,41798
3994,0.0,18172.17,0.0,0.0,0.0,9988.47,6100.34,9489.02,0.0,0.0,11114.73,0.0,43750
3995,0.0,17025.31,0.0,0.0,0.0,9988.47,8119.55,10064.67,0.0,0.0,11114.73,0.0,45198
3996,0.0,13388.38,0.0,0.0,0.0,9988.47,10541.38,13284.76,0.0,0.0,11114.73,0.0,47203
3997,0.0,13041.83,0.0,0.0,0.0,9988.47,11214.04,13931.65,0.0,0.0,11114.73,0.0,48176
3998,0.0,8194.75,0.0,0.0,0.0,9988.47,11214.04,23710.97,0.0,5566.24,16235.67,0.0,47542
3999,0.0,11490.71,0.0,0.0,0.0,9988.47,11914.72,14824.09,0.0,0.0,16235.67,0.0,48218
4000,0.0,16337.79,0.0,0.0,0.0,9988.47,12644.0,8886.21,1171.53,0.0,14962.27,0.0,49028
4001,0.0,11490.71,0.0,0.0,0.0,9988.47,13402.44,16060.21,0.0,1346.84,16201.37,0.0,49595
4002,0.0,13281.7,0.0,0.0,0.0,9988.47,14190.63,10775.2,0.0,0.0,16201.37,0.0,48236
4003,0.0,18128.78,0.0,0.0,0.0,9988.47,13402.44,235.77,6363.53,0.0,9284.49,0.0,48119
4004,0.0,19388.31,0.0,0.0,0.0,9988.47,13402.44,498.58,4109.19,0.0,4817.97,0.0,47387
4005,0.0,19388.31,0.0,0.0,0.0,9988.47,13402.44,0.0,3685.77,0.0,811.7,0.0,46465
4006,0.0,19388.31,0.0,0.0,0.0,9988.47,13402.44,0.0,746.77,0.0,0.0,0.0,43526
4007,0.0,15558.9,0.0,0.0,0.0,9988.47,14190.63,0.0,0.0,0.0,0.0,0.0,39738
4008,0.0,11836.41,0.0,0.0,0.0,9988.47,15009.12,0.0,0.0,0.0,0.0,0.0,36834
4009,0.0,10182.41,0.0,0.0,0.0,9988.47,15009.12,0.0,0.0,0.0,0.0,0.0,35180
4010,0.0,8016.41,0.0,0.0,0.0,9988.47,15009.12,0.0,0.0,0.0,0.0,0.0,33014
4011,0.0,6542.41,0.0,0.0,0.0,9988.47,15009.12,0.0,0.0,0.0,0.0,0.0,31540
4012,0.0,5066.03,0.0,0.0,0.0,9988.47,15858.5,0.0,0.0,0.0,0.0,0.0,30913
4013,0.0,5112.03,0.0,0.0,0.0,9988.47,15858.5,0.0,0.0,0.0,0.0,0.0,30959
4014,0.0,3080.35,0.0,0.0,0.0,9988.47,18597.64,888.53,0.0,0.0,0.0,0.0,32555
4015,0.0,0.0,0.0,0.0,0.0,9988.47,21635.33,4562.2,0.0,0.0,0.0,0.0,36186
4016,0.0,0.0,0.0,0.0,0.0,9988.47,22716.9,13599.67,0.0,8281.04,7618.56,0.0,38024
4017,0.0,0.0,0.0,0.0,0.0,9988.47,20249.15,21548.31,0.0,13408.94,19954.78,0.0,38377
4018,0.0,0.0,0.0,0.0,0.0,5614.47,22716.9,10597.63,0.0,0.0,19954.78,0.0,38929
4019,0.0,0.0,0.0,0.0,0.0,9988.47,20966.9,26305.65,0.0,18187.03,36686.84,0.0,39074
4020,0.0,0.0,0.0,0.0,0.0,9988.47,19576.27,9786.25,0.0,0.0,36686.84,0.0,39351
4021,0.0,0.0,0.0,0.0,0.0,9988.47,19576.27,22300.5,0.0,12583.25,48263.43,0.0,39282
4022,0.0,0.0,0.0,0.0,0.0,9988.47,19285.07,30411.46,0.0,20000.0,66663.43,0.0,39685
4023,0.0,0.0,0.0,0.0,0.0,9988.47,19285.07,25763.73,0.0,14496.27,80000.0,0.0,40541
4024,0.0,32.07,0.0,0.0,0.0,9988.47,20588.64,5528.09,5503.73,0.0,74017.69,0.0,41641
4025,0.0,0.0,0.0,0.0,0.0,9988.47,18597.64,5569.93,7353.95,0.0,66024.26,0.0,41510
4026,0.0,0.0,0.0,0.0,0.0,9988.47,16739.33,7831.85,6191.35,0.0,59294.53,0.0,40751
4027,0.0,0.0,0.0,0.0,0.0,9988.47,15009.12,3370.76,10862.64,0.0,47487.31,0.0,39231
4028,0.0,0.0,0.0,0.0,0.0,9988.47,14190.63,500.6,13104.3,0.0,33243.51,0.0,37784
4029,0.0,0.0,0.0,0.0,0.0,9988.47,14190.63,0.0,12186.9,0.0,19996.88,0.0,36366
4030,0.0,0.0,0.0,0.0,0.0,9988.47,14190.63,0.0,10283.9,0.0,8818.72,0.0,34463
4031,0.0,0.0,0.0,0.0,0.0,9988.47,15858.5,0.0,5790.03,0.0,2525.21,0.0,31637
4032,0.0,0.0,0.0,0.0,0.0,9988.47,16739.33,0.0,2323.2,0.0,0.0,0.0,29051
4033,0.0,0.0,0.0,0.0,0.0,9988.47,17201.53,0.0,0.0,0.0,0.0,0.0,27190
4034,0.0,0.0,0.0,0.0,0.0,9988.47,16455.53,0.0,0.0,0.0,0.0,0.0,26444
4035,0.0,0.0,0.0,0.0,0.0,5614.47,20195.53,0.0,0.0,0.0,0.0,0.0,25810
4036,0.0,0.0,0.0,0.0,0.0,9988.47,15773.53,0.0,0.0,0.0,0.0,0.0,25762
4037,0.0,0.0,0.0,0.0,0.0,5614.47,19958.53,0.0,0.0,0.0,0.0,0.0,25573
4038,0.0,0.0,0.0,0.0,0.0,6310.98,18625.74,1088.28,0.0,0.0,0.0,0.0,26025
4039,0.0,0.0,0.0,0.0,0.0,1936.98,24986.99,81.03,0.0,0.0,0.0,0.0,27005
4040,0.0,0.0,0.0,0.0,0.0,0.0,23333.06,4744.94,0.0,0.0,0.0,0.0,28078
4041,0.0,0.0,0.0,0.0,0.0,4228.66,24426.63,20093.71,0.0,20000.0,18400.0,0.0,28749
4042,0.0,0.0,0.0,0.0,0.0,0.0,5130.99,23966.01,0.0,0.0,18400.0,0.0,29097
4043,0.0,0.0,0.0,0.0,0.0,0.0,2976.86,26266.14,0.0,0.0,18400.0,0.0,29243
4044,0.0,0.0,0.0,0.0,0.0,0.0,29970.96,18822.04,0.0,20000.0,36800.0,0.0,28793
4045,0.0,0.0,0.0,0.0,0.0,0.0,34115.28,1119.24,0.0,6956.52,43200.0,0.0,28278
4046,0.0,0.0,0.0,0.0,0.0,0.0,35577.17,12633.83,0.0,20000.0,61600.0,0.0,28211
4047,0.0,0.0,0.0,0.0,0.0,4374.0,3551.57,20285.43,0.0,0.0,61600.0,0.0,28211
4048,0.0,0.0,0.0,0.0,0.0,8748.0,15989.39,24260.61,0.0,20000.0,80000.0,0.0,28998
4049,0.0,0.0,0.0,0.0,0.0,9988.47,2613.08,18020.44,0.0,0.0,80000.0,0.0,30622
4050,0.0,0.0,0.0,0.0,0.0,9988.47,14920.93,7038.6,0.0,0.0,80000.0,0.0,31948
4051,0.0,0.0,0.0,0.0,0.0,9988.47,12649.09,3199.75,7061.68,0.0,72324.26,0.0,32899
4052,0.0,0.0,0.0,0.0,0.0,9988.47,12644.0,463.38,9743.15,0.0,61733.88,0.0,32839
4053,0.0,0.0,0.0,0.0,0.0,9988.47,11214.04,0.0,11336.48,0.0,49411.62,0.0,32539
4054,0.0,0.0,0.0,0.0,0.0,9988.47,9277.85,0.0,11641.67,0.0,36757.63,0.0,30908
4055,0.0,0.0,0.0,0.0,0.0,9988.47,9277.85,0.0,9754.67,0.0,26154.72,0.0,29021
4056,0.0,0.0,0.0,0.0,0.0,9988.47,11214.04,0.0,6420.48,0.0,19175.93,0.0,27623
4057,0.0,0.0,0.0,0.0,0.0,9988.47,12644.0,0.0,3659.53,0.0,15198.19,0.0,26292
4058,0.0,0.0,0.0,0.0,0.0,9988.47,14190.63,0.0,1238.9,0.0,13851.56,0.0,25418
4059,0.0,0.0,0.0,0.0,0.0,9988.47,14190.63,0.0,876.9,0.0,12898.41,0.0,25056
4060,0.0,0.0,0.0,0.0,0.0,7843.41,14190.63,0.0,2707.97,0.0,9954.96,0.0,24742
4061,0.0,0.0,0.0,0.0,0.0,9988.47,12644.0,0.0,2123.53,0.0,7646.78,0.0,24756
4062,0.0,0.0,0.0,0.0,0.0,9988.47,9896.18,912.16,4259.19,0.0,3017.23,0.0,25056
4063,0.0,0.0,0.0,0.0,0.0,9988.47,8685.83,5097.84,2775.85,0.0,0.0,0.0,26548
4064,0.0,0.0,0.0,0.0,0.0,9988.47,8119.55,13309.31,0.0,3718.34,3420.87,0.0,27699
4065,0.0,0.0,0.0,0.0,0.0,9988.47,6100.34,20927.57,0.0,8682.38,11408.66,0.0,28334
4066,0.0,0.0,0.0,0.0,0.0,9988.47,4086.75,26815.36,0.0,12372.58,22791.43,0.0,28518
4067,0.0,0.0,0.0,0.0,0.0,9988.47,279.57,30921.28,0.0,12322.32,34127.97,0.0,28867
4068,0.0,0.0,0.0,0.0,0.0,9988.47,1489.34,33249.14,0.0,16261.95,49088.97,0.0,28465
4069,0.0,0.0,0.0,0.0,0.0,9988.47,0.0,33813.24,0.0,14854.72,62755.31,0.0,28947
4070,0.0,0.0,0.0,0.0,0.0,9988.47,0.0,28281.44,0.0,8757.92,70812.59,0.0,29512
4071,0.0,0.0,0.0,0.0,0.0,9988.47,0.0,29876.84,0.0,9986.32,80000.0,0.0,29879
4072,0.0,0.0,0.0,0.0,0.0,6610.64,0.0,24855.36,0.0,0.0,80000.0,0.0,31466
4073,0.0,3449.84,0.0,0.0,0.0,9988.47,0.0,18931.98,837.7,0.0,79089.45,0.0,33208
4074,0.0,8296.92,0.0,0.0,0.0,9988.47,0.0,10928.63,4150.97,0.0,74577.53,0.0,33365
4075,0.0,13144.0,0.0,0.0,0.0,9988.47,1489.34,3297.67,6012.51,0.0,68042.19,0.0,33932
4076,0.0,13144.0,0.0,0.0,0.0,9988.47,2092.42,495.68,8444.43,0.0,58863.46,0.0,34165
4077,0.0,15304.89,0.0,0.0,0.0,9988.47,3123.37,0.0,6122.26,0.0,52208.83,0.0,34539
4078,0.0,10457.81,0.0,0.0,0.0,9988.47,4447.15,0.0,7871.56,0.0,43652.79,0.0,32765
4079,0.0,13889.19,0.0,0.0,0.0,9988.47,6100.34,0.0,0.0,0.0,43652.79,0.0,29978
4080,0.0,9042.11,0.0,0.0,0.0,9988.47,7061.9,0.0,2580.51,0.0,40847.88,0.0,28673
4081,0.0,10819.62,0.0,0.0,0.0,9988.47,7061.9,0.0,0.0,0.0,40847.88,0.0,27870
4082,0.0,9843.62,0.0,0.0,0.0,9988.47,7061.9,0.0,0.0,0.0,40847.88,0.0,26894
4083,0.0,9405.62,0.0,0.0,0.0,9988.47,7061.9,0.0,0.0,0.0,40847.88,0.0,26456
4084,0.0,5687.02,0.0,0.0,0.0,9988.47,7061.9,0.0,4122.61,0.0,36366.79,0.0,26860
4085,0.0,10534.09,0.0,0.0,0.0,9988.47,7578.43,0.0,0.0,0.0,36366.79,0.0,28101
4086,0.0,12237.65,0.0,0.0,0.0,9988.47,6569.4,966.47,0.0,0.0,36366.79,0.0,29762
4087,0.0,7390.58,0.0,0.0,0.0,9988.47,4086.75,5102.43,5329.77,0.0,30573.56,0.0,31898
4088,0.0,2543.5,0.0,0.0,0.0,9988.47,2839.61,13009.7,5225.72,0.0,24893.43,0.0,33607
4089,0.0,0.0,0.0,0.0,0.0,9988.47,2573.58,20369.48,1028.47,0.0,23775.53,0.0,33960
4090,0.0,0.0,0.0,0.0,0.0,9988.47,3123.37,26021.99,0.0,4550.83,27962.3,0.0,34583
4091,0.0,0.0,0.0,0.0,0.0,9988.47,3746.37,29911.97,0.0,7788.81,35128.01,0.0,35858
4092,0.0,0.0,0.0,0.0,0.0,9988.47,4086.75,32157.01,0.0,10574.24,44856.31,0.0,35658
4093,0.0,0.0,0.0,0.0,0.0,9988.47,4828.13,32769.93,0.0,11474.53,55412.88,0.0,36112
4094,0.0,0.0,0.0,0.0,0.0,9988.47,5654.16,31749.75,0.0,10277.38,64868.07,0.0,37115
4095,0.0,0.0,0.0,0.0,0.0,9988.47,6569.4,28862.41,0.0,8687.29,72860.37,0.0,36733
4096,0.0,0.0,0.0,0.0,0.0,9988.47,8685.83,24223.85,0.0,5448.15,77872.67,0.0,37450
4097,0.0,3222.92,0.0,0.0,0.0,9988.47,9896.18,18068.74,0.0,2312.31,80000.0,0.0,38864
4098,0.0,8070.0,0.0,0.0,0.0,9988.47,9277.85,10471.05,941.62,0.0,78976.5,0.0,38749
4099,0.0,12917.08,0.0,0.0,0.0,9988.47,8685.83,3505.21,4224.41,0.0,74384.74,0.0,39321
4100,0.0,17764.15,0.0,0.0,0.0,9988.47,8685.83,578.32,1967.22,0.0,72246.46,0.0,38984
4101,0.0,19230.67,0.0,0.0,0.0,9988.47,9277.85,0.0,0.0,0.0,72246.46,0.0,38497
4102,0.0,16324.35,0.0,0.0,0.0,9988.47,9896.18,0.0,0.0,0.0,72246.46,0.0,36209
4103,0.0,14376.69,0.0,0.0,0.0,9988.47,8685.83,0.0,0.0,0.0,72246.46,0.0,33051
4104,0.0,14972.37,0.0,0.0,0.0,9988.47,5654.16,0.0,0.0,0.0,72246.46,0.0,30615
4105,0.0,15399.16,0.0,0.0,0.0,9988.47,3746.37,0.0,0.0,0.0,72246.46,0.0,29134
4106,0.0,14649.16,0.0,0.0,0.0,9988.47,3746.37,0.0,0.0,0.0,72246.46,0.0,28384
4107,0.0,13884.78,0.0,0.0,0.0,9988.47,4086.75,0.0,0.0,0.0,72246.46,0.0,27960
4108,0.0,14172.16,0.0,0.0,0.0,9988.47,3746.37,0.0,0.0,0.0,72246.46,0.0,27907
4109,0.0,15125.09,0.0,0.0,0.0,9988.47,3425.44,0.0,0.0,0.0,72246.46,0.0,28539
4110,0.0,16624.09,0.0,0.0,0.0,9988.47,2839.61,1197.83,0.0,0.0,72246.46,0.0,30650
4111,0.0,18064.38,0.0,0.0,0.0,9988.47,2092.42,4139.73,0.0,0.0,72246.46,0.0,34285
4112,0.0,13713.61,0.0,0.0,0.0,9988.47,1675.31,11567.61,0.0,0.0,72246.46,0.0,36945
4113,0.0,11672.13,0.0,0.0,0.0,9988.47,1675.31,15277.09,0.0,0.0,72246.46,0.0,38613
4114,0.0,7223.92,0.0,0.0,0.0,9988.47,1675.31,21399.3,0.0,0.0,72246.46,0.0,40287
4115,0.0,2871.43,0.0,0.0,0.0,9988.47,1675.31,27214.79,0.0,0.0,72246.46,0.0,41750
4116,0.0,1858.56,0.0,0.0,0.0,9988.47,1675.31,29373.66,0.0,0.0,72246.46,0.0,42896
4117,0.0,4847.08,0.0,0.0,0.0,9988.47,1876.14,28479.62,0.0,1744.31,73851.23,0.0,43447
4118,0.0,9694.16,0.0,0.0,0.0,9988.47,2324.71,26850.56,0.0,4471.89,77965.37,0.0,44386
4119,0.0,14541.24,0.0,0.0,0.0,9988.47,2573.58,20602.26,0.0,2211.55,80000.0,0.0,45494
